run_id,eval_id,split,group_id,dataset,original_height,original_width,model_input_height,model_input_width,manifest_group_frames,evaluation_height,evaluation_width,pred_layer_vessel_dice,pred_vessel_fraction_of_layer,pred_vessel_outside_layer_fraction,psnr,psnr_noisy,psnr_gain_db,ssim,ssim_noisy,ssim_gain,rmse,rmse_noisy,rmse_reduction,epi,epi_noisy,epi_gain,snr_noisy_db,snr_denoised_db,snr_gain_db,cnr_noisy_auto,cnr_denoised_auto,cnr_clean_auto,cnr_error_auto,layer_roi_mse,layer_roi_mse_noisy,layer_roi_psnr,layer_roi_psnr_noisy,layer_dice,layer_iou,layer_background_iou,layer_miou,layer_precision,layer_recall,layer_specificity,layer_accuracy,layer_hd95,layer_assd,upper_boundary_mae,lower_boundary_mae,thickness_mae,layer_surface_dice,upper_boundary_signed_bias,lower_boundary_signed_bias,thickness_signed_bias,layer_component_count,layer_extra_component_area_ratio,layer_hole_pixels,layer_hole_area_ratio,lower_boundary_roughness_pred,lower_boundary_roughness_true,layer_valid_column_fraction,vessel_stroma_cnr_noisy,vessel_stroma_cnr_denoised,vessel_stroma_cnr_clean,vessel_dice,vessel_iou,vessel_background_iou,vessel_miou,vessel_precision,vessel_recall,vessel_specificity,vessel_accuracy,vessel_soft_dice,vessel_roi_dice,vessel_roi_iou,vessel_roi_background_iou,vessel_roi_miou,vessel_roi_precision,vessel_roi_recall,vessel_roi_specificity,vessel_roi_accuracy,vessel_area_fraction_pred,vessel_area_fraction_true,vessel_area_fraction_mae,vessel_outside_gt_layer_fraction,vessel_error_outside_gt_and_pred_layer_pixels,vessel_error_outside_gt_and_pred_layer_fraction,vessel_error_outside_gt_inside_pred_layer_pixels,vessel_error_outside_gt_inside_pred_layer_fraction,gt_vessel_outside_pred_layer_pixels,gt_vessel_outside_pred_layer_fraction,vessel_oracle_gt_layer_dice,vessel_oracle_gt_layer_iou,vessel_oracle_gt_layer_background_iou,vessel_oracle_gt_layer_miou,vessel_oracle_gt_layer_precision,vessel_oracle_gt_layer_recall,vessel_oracle_gt_layer_specificity,vessel_oracle_gt_layer_accuracy,vessel_pred_layer_soft_gate_dice,vessel_pred_layer_soft_gate_iou,vessel_pred_layer_soft_gate_background_iou,vessel_pred_layer_soft_gate_miou,vessel_pred_layer_soft_gate_precision,vessel_pred_layer_soft_gate_recall,vessel_pred_layer_soft_gate_specificity,vessel_pred_layer_soft_gate_accuracy,vessel_pred_layer_soft_gate_soft_dice,vessel_gt_component_small_count,vessel_gt_component_small_pixels,vessel_gt_component_small_pixel_recall,vessel_gt_component_small_detection_recall,vessel_gt_component_medium_count,vessel_gt_component_medium_pixels,vessel_gt_component_medium_pixel_recall,vessel_gt_component_medium_detection_recall,vessel_gt_component_large_count,vessel_gt_component_large_pixels,vessel_gt_component_large_pixel_recall,vessel_gt_component_large_detection_recall,vessel_boundary_band_dice,vessel_boundary_band_iou,vessel_boundary_band_background_iou,vessel_boundary_band_miou,vessel_boundary_band_precision,vessel_boundary_band_recall,vessel_boundary_band_specificity,vessel_boundary_band_accuracy,vessel_boundary_band_fp_pixels,vessel_boundary_band_fn_pixels,whole_layer_baseline_vessel_dice,empty_baseline_vessel_dice,vessel_hd95,vessel_assd,p1_empty_input,p1_component_count,p1_removed_pixels,p1_filled_pixels,p1_main_fraction,p1_cleanup_failed,p2_empty_input,p2_changed_columns,p2_mean_abs_displacement,p2_max_abs_displacement,p2_regularization_failed,p0_layer_dice,p0_layer_iou,p0_layer_background_iou,p0_layer_miou,p0_layer_precision,p0_layer_recall,p0_layer_specificity,p0_layer_accuracy,p0_upper_boundary_mae,p0_lower_boundary_mae,p0_thickness_mae,p1_layer_dice,p1_layer_iou,p1_layer_background_iou,p1_layer_miou,p1_layer_precision,p1_layer_recall,p1_layer_specificity,p1_layer_accuracy,p1_upper_boundary_mae,p1_lower_boundary_mae,p1_thickness_mae,p2_layer_dice,p2_layer_iou,p2_layer_background_iou,p2_layer_miou,p2_layer_precision,p2_layer_recall,p2_layer_specificity,p2_layer_accuracy,p2_upper_boundary_mae,p2_lower_boundary_mae,p2_thickness_mae,p0_vessel_dice,p0_vessel_iou,p0_vessel_background_iou,p0_vessel_miou,p0_vessel_precision,p0_vessel_recall,p0_vessel_specificity,p0_vessel_accuracy,p3_raw_pixels,p3_final_pixels,p3_removed_pixels,p3_removed_fraction,p3_empty_raw,p3_empty_final,p3_outside_final_layer_pixels,p3_removed_tp,p3_removed_fp,p3_vessel_dice,p3_vessel_iou,p3_vessel_background_iou,p3_vessel_miou,p3_vessel_precision,p3_vessel_recall,p3_vessel_specificity,p3_vessel_accuracy,n_evaluated_frames
current-f0-stage2_segment_roi_outside_fold0,current-f0-e3b-v0-one-frame-original-geometry,val,pku_0006,PKU37,640.0,640.0,512.0,512.0,50.0,640.0,640.0,0.6202690129725787,0.4558808631344342,0.0299285021377501,34.85902770620106,25.71227819687914,9.14674950932192,0.9108872674489706,0.3945914266190896,0.516295840829881,0.0180737659766827,0.0518067230247306,0.0337329570480479,0.7329001632744722,0.2800810216685137,0.4528191416059585,13.130714465481894,22.277463819836,9.146749354354109,1.9111744854306645,2.298224325376045,2.327403573598172,0.0291792482221269,0.0006003936869092,0.0033195759169757,32.21563882975903,24.78917394814429,0.9281501009555168,0.8659329088747523,0.9771714953245486,0.9215522020996504,0.8886975314914278,0.9712682917832984,0.9814523548925844,0.9801049804687986,21.412553213720194,6.330803227115395,4.5703125,9.8609375,13.815625,0.610126582278481,-3.7921875,7.5578125,11.35,3.0,0.0104514908992672,0.0,0.0,0.8949843260188087,0.6144200626959248,1.0,0.5434817700380022,0.6328339592776958,0.7381352537326323,0.6858522094383411,0.5218988414956548,0.9612496405643046,0.7415742410299797,0.5972406855316624,0.8053388886291682,0.971179481642098,0.9628222656250908,0.622877917053294,0.6961055276445539,0.5338664611383928,0.613660562190863,0.5737635116646278,0.612965079847599,0.8053388886291682,0.6871535022447942,0.7321695484539468,0.5004336513443192,0.3808935063017844,0.1195401450425347,0.0256530018323572,414.0,0.0148744296338878,300.0,0.0107785721984694,1042.0,0.0504820502882612,0.6961055276445539,0.5338664611383928,0.963066540790013,0.7484665009642029,0.612965079847599,0.8053388886291682,0.9730151506971866,0.9645654296875864,0.685705879887242,0.5217293978599428,0.9619715982049608,0.7418504980324518,0.6054926702688628,0.7904171309631114,0.9726706413787246,0.9634863281250892,0.6252573216861648,1.0,110.0,0.7909090909090909,1.0,12.0,2532.0,0.806477093206951,1.0,23.0,17999.0,0.8052669592755153,1.0,0.6772591857124262,0.5120120120401933,0.361106910678882,0.4365594613595376,0.6061807739910994,0.7672204915397005,0.4533029613275149,0.6175086004156478,5760.0,2690.0,0.5516623904272014,4.844726514953504e-11,12.36931687685298,4.62080727335833,0.0,3.0,619.0,0.0,0.9895485091007328,0.0,0.0,50.0,0.1828125,8.0,0.0,0.9281501009555168,0.8659329088747523,0.9771714953245486,0.9215522020996504,0.8886975314914278,0.9712682917832984,0.9814523548925844,0.9801049804687986,4.5703125,9.8609375,13.815625,0.9326583804683358,0.873814309685303,0.9787226294752122,0.9262684695802575,0.8975207739707284,0.9706593345763936,0.9831011595092328,0.9814550781250452,1.2265625,9.8609375,10.35,0.9375876145055448,0.8825081741401386,0.98013904631516,0.9313236102276492,0.8976904376030239,0.9811961395807202,0.9829492218824426,0.9827172851562922,1.2265625,9.834375,10.3359375,0.6858522094383411,0.5218988414956548,0.9612496405643046,0.7415742410299797,0.5972406855316624,0.8053388886291682,0.971179481642098,0.9628222656250908,27833.0,27216.0,617.0,0.0221679301548521,0.0,0.0,0.0,82.0,535.0,0.6912677351340187,0.5281964491145678,0.9624102234016716,0.7453033362581196,0.607767489726346,0.8013662128869063,0.9725549479508828,0.963928222656338,1
current-f0-stage2_segment_roi_outside_fold0,current-f0-e3b-v0-one-frame-original-geometry,val,pku_0012,PKU37,640.0,640.0,512.0,512.0,50.0,640.0,640.0,0.6661845175597864,0.5232022291287107,0.083295778879375,34.54404650347448,25.61258123559796,8.931465267876515,0.9055838898981182,0.3715191169691095,0.5340647729290087,0.0187412112387636,0.0524047851351695,0.0336635738964059,0.7249736103356066,0.245733943256135,0.4792396670794716,13.46336410315862,22.394829881044966,8.931465777886347,1.8484427401015944,2.345805140897072,2.4396836541757323,0.0938785132786605,0.0006212907028384,0.003298700787127,32.06705145237953,24.816570759044755,0.948274767818779,0.9016373657339656,0.9865945127969312,0.9441159392654483,0.96075447433371,0.936115113924856,0.9949380316656532,0.9880615234375292,14.866068747318506,3.142516604746078,1.6,6.9640625,7.2453125,0.7481576417814803,0.36875,-0.4828125,-0.8515625,3.0,0.0045439931411424,0.0,0.0,0.8338557993730408,0.8557993730407524,1.0,0.5077366972949815,0.6169607445433913,0.7476230110521944,0.7397691718004233,0.5870108517071025,0.967941207252685,0.7774760294798937,0.6703845576209109,0.8251745019264469,0.9773769418533602,0.9693383789063248,0.6758709046023752,0.7758942930461187,0.6338458260968701,0.6566329248915612,0.6452393754942156,0.7321684918693996,0.8251745019264469,0.7512380952475719,0.7846417308901982,0.5091786228933024,0.451788735041664,0.0573898878516383,0.084384858044164,2218.0,0.083295778879375,29.0,0.0010890791647889,338.0,0.0156242777238478,0.7758942930461187,0.6338458260968701,0.9736770227876174,0.8037614244422437,0.7321684918693996,0.8251745019264469,0.9831686715623156,0.9748242187500614,0.7762356421907363,0.6343015607909019,0.9737440620382078,0.8040228114145549,0.7331415656571546,0.8247122451890763,0.9832614629595215,0.9748876953125614,0.7165298719859595,10.0,799.0,0.5644555694618273,0.6,8.0,1270.0,0.7748031496062993,1.0,20.0,19564.0,0.8390922101819669,0.95,0.6832928337092001,0.5189406203769384,0.421237145573291,0.4700888829751147,0.651227043746853,0.7186799390441503,0.5574801526386761,0.6436930455806382,4292.0,3137.0,0.6223890902868061,4.6225673737057936e-11,26.042245291445774,6.180927094963596,0.0,3.0,212.0,0.0,0.9954560068588576,0.0,0.0,1.0,0.0015625,1.0,0.0,0.948274767818779,0.9016373657339656,0.9865945127969312,0.9441159392654483,0.96075447433371,0.936115113924856,0.9949380316656532,0.9880615234375292,1.6,6.9640625,7.2453125,0.9504060386325044,0.9054987677284656,0.9871756913832402,0.9463372295558528,0.9651400641654256,0.936115113924856,0.9955241252139228,0.988579101562528,1.6,5.709375,5.9,0.9503949112117636,0.9054785665244742,0.9871729851389008,0.9463257758316876,0.9651393135531384,0.9360942296861916,0.9955241252139228,0.988576660156278,1.6,5.7109375,5.9015625,0.7397691718004233,0.5870108517071025,0.967941207252685,0.7774760294798937,0.6703845576209109,0.8251745019264469,0.9773769418533602,0.9693383789063248,26628.0,24385.0,2243.0,0.084234640228331,0.0,0.0,0.0,0.0,2243.0,0.7758268503677729,0.6337558135536707,0.9736668121680624,0.8037113128608666,0.7320483904149252,0.8251745019264469,0.9831583614070702,0.9748144531250617,1
current-f0-stage2_segment_roi_outside_fold0,current-f0-e3b-v0-one-frame-original-geometry,val,pku_0040,PKU37,640.0,640.0,512.0,512.0,41.0,640.0,640.0,0.630775283389919,0.4690619857377948,0.0373386370459321,34.21477325121669,25.436843680447588,8.777929570769103,0.8893414674074311,0.3806845551153603,0.5086569122920708,0.0194653107299381,0.0534758642644248,0.0340105535344867,0.7332100787427801,0.2738161851888336,0.4593938935539465,14.032503837513312,22.81043326547874,8.777929427965427,2.027342854379344,2.4376467435616984,2.457130003982328,0.0194832604206296,0.000676974246744,0.0036895219236612,31.694278523040417,24.33029904672111,0.9481715993174784,0.90145084379077,0.9836425383817012,0.9425466910862356,0.9747668678007904,0.9229890231669554,0.9960777849148308,0.9857714843750348,13.0,4.381654631028586,3.9078125,6.8453125,8.98125,0.6799746514575412,-1.3609375,-3.6328125,-2.271875,2.0,0.0019747668678003,0.0,0.0,0.8103448275862069,0.8150470219435737,1.0,0.6634707494857196,0.7487578364802379,0.8347380360033971,0.7728122206920287,0.6297424352900172,0.9713655146988018,0.8005539749944095,0.713824677284831,0.8424269264905923,0.9802955919591227,0.9726953125000668,0.7110644509094758,0.7889345112233227,0.6514383561763206,0.7372470053764651,0.6943426807763928,0.7418298104772705,0.8424269264905923,0.811814202063454,0.8237819869139551,0.443955815644586,0.3909415145953807,0.0530143010492052,0.0377514259981987,966.0,0.0362503752626838,40.0,0.0015010507355148,237.0,0.0104960141718334,0.7889345112233227,0.6514383561763206,0.9739411846033982,0.8126897703898595,0.7418298104772705,0.8424269264905923,0.9828949408299754,0.9751513671875608,0.7870181712381592,0.6488293167992586,0.9737785820879,0.8113039494435794,0.7417117329045493,0.8382196634261196,0.9829698723580615,0.974990234375061,0.7252069999852593,5.0,490.0,0.5081632653061224,0.8,11.0,2053.0,0.810034096444228,1.0,18.0,20037.0,0.8539202475420472,1.0,0.6893109428666592,0.52591492935352,0.4414873394082969,0.4837011343809084,0.6625467555974511,0.7183284845527349,0.5831659301342742,0.6551481290363328,4150.0,3195.0,0.5621250217884174,4.428697962602803e-11,14.422205101855956,4.3975071990853065,0.0,2.0,108.0,0.0,0.9980252331321996,0.0,0.0,35.0,0.1265625,8.0,0.0,0.9481715993174784,0.90145084379077,0.9836425383817012,0.9425466910862356,0.9747668678007904,0.9229890231669554,0.9960777849148308,0.9857714843750348,3.9078125,6.8453125,8.98125,0.9490831404668943,0.9031001185854124,0.9839456622414776,0.9435228904134452,0.976695613939088,0.9229890231669554,0.996384740878018,0.986035156250034,1.721875,6.8453125,6.8421875,0.9514707972151532,0.9074337602509414,0.9846532373131238,0.9460434987820324,0.9768391873659256,0.927386682365605,0.9963904252477068,0.9866601562500326,1.721875,6.815625,6.8125,0.7728122206920287,0.6297424352900172,0.9713655146988018,0.8005539749944095,0.713824677284831,0.8424269264905923,0.9802955919591227,0.9726953125000668,26648.0,25658.0,990.0,0.0371510057039927,0.0,0.0,0.0,19.0,971.0,0.7878850698663319,0.6500085514058489,0.9738042022852867,0.8119063768455679,0.7406267051313187,0.8415854738776978,0.9828045062271128,0.975019531250061,1
