run_id,eval_id,split,group_id,dataset,n_evaluated_frames,manifest_group_frames,model_input_height,model_input_width,evaluation_height,evaluation_width,psnr_noisy,psnr,psnr_gain_db,ssim_noisy,ssim,ssim_gain,epi_noisy,epi,epi_gain,layer_dice,layer_hd95,upper_boundary_mae,lower_boundary_mae,thickness_mae,vessel_dice,vessel_precision,vessel_recall,vessel_area_fraction_pred,vessel_area_fraction_true,vessel_outside_gt_layer_fraction,pred_vessel_outside_layer_fraction,p0_layer_dice,p1_layer_dice,p2_layer_dice,p0_vessel_dice,p3_vessel_dice,p3_removed_tp,p3_removed_fp
current-f0-stage2_segment_roi_outside_fold0,current-f0-e3b-v0-one-frame-original-geometry,val,pku_0006,PKU37,1,50.0,512.0,512.0,640.0,640.0,25.71227819687914,34.85902770620106,9.14674950932192,0.3945914266190896,0.9108872674489706,0.516295840829881,0.2800810216685137,0.7329001632744722,0.4528191416059585,0.9281501009555168,21.412553213720194,4.5703125,9.8609375,13.815625,0.6858522094383411,0.5972406855316624,0.8053388886291682,0.5004336513443192,0.3808935063017844,0.0256530018323572,0.0299285021377501,0.9281501009555168,0.9326583804683358,0.9375876145055448,0.6858522094383411,0.6912677351340187,82.0,535.0
current-f0-stage2_segment_roi_outside_fold0,current-f0-e3b-v0-one-frame-original-geometry,val,pku_0012,PKU37,1,50.0,512.0,512.0,640.0,640.0,25.61258123559796,34.54404650347448,8.931465267876515,0.3715191169691095,0.9055838898981182,0.5340647729290087,0.245733943256135,0.7249736103356066,0.4792396670794716,0.948274767818779,14.866068747318506,1.6,6.9640625,7.2453125,0.7397691718004233,0.6703845576209109,0.8251745019264469,0.5091786228933024,0.451788735041664,0.084384858044164,0.083295778879375,0.948274767818779,0.9504060386325044,0.9503949112117636,0.7397691718004233,0.7758268503677729,0.0,2243.0
current-f0-stage2_segment_roi_outside_fold0,current-f0-e3b-v0-one-frame-original-geometry,val,pku_0040,PKU37,1,41.0,512.0,512.0,640.0,640.0,25.436843680447588,34.21477325121669,8.777929570769103,0.3806845551153603,0.8893414674074311,0.5086569122920708,0.2738161851888336,0.7332100787427801,0.4593938935539465,0.9481715993174784,13.0,3.9078125,6.8453125,8.98125,0.7728122206920287,0.713824677284831,0.8424269264905923,0.443955815644586,0.3909415145953807,0.0377514259981987,0.0373386370459321,0.9481715993174784,0.9490831404668943,0.9514707972151532,0.7728122206920287,0.7878850698663319,19.0,971.0
